,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,yr_built,zipcode,sqft_living15,sqft_lot15,city,bathrooms_per_bedroom
8589,12.577636201962656,1,2.0,1240,4800,2.0,NONE,Average,6,1240,1910,98055,1030,4800,Renton,2.0
8590,12.367340793126296,2,2.25,1660,2748,2.0,NONE,Average,7,1660,1995,98055,1620,3167,Renton,1.125
8591,12.128111104060462,4,1.0,1760,8906,1.0,NONE,Average,7,1230,1966,98055,1180,10407,Renton,0.25
8592,12.80765263256463,4,1.0,1760,8906,1.0,NONE,Average,7,1230,1966,98055,1180,10407,Renton,0.25
8593,12.886641043883259,3,2.5,2310,4930,2.0,NONE,Good,8,2310,1989,98055,2230,5324,Renton,0.8333333333333334
8594,12.718896271958837,5,1.75,2590,6720,1.0,NONE,Good,7,1750,1979,98055,1820,7521,Renton,0.35
8595,12.871334622600584,3,1.5,2030,10075,1.0,NONE,Very Good,7,1080,1961,98055,2210,10075,Renton,0.5
8596,12.765688433465597,3,2.5,1630,5996,2.0,NONE,Average,7,1630,1986,98055,1660,4504,Renton,0.8333333333333334
8597,12.269047444691562,2,1.0,750,6089,1.0,AVERAGE,Average,6,750,1937,98055,1430,6451,Renton,0.5
8598,12.691580461311874,2,1.0,1070,8750,1.0,NONE,Average,7,1070,1951,98055,1300,9670,Renton,0.5
8599,12.570715759118084,3,1.5,1300,7313,1.0,NONE,Good,7,1300,1968,98055,1770,8075,Renton,0.5
8600,12.468436909997665,3,2.5,1770,2677,2.0,NONE,Average,7,1770,2005,98055,1550,1798,Renton,0.8333333333333334
8601,12.594391594803367,3,2.25,1500,8100,1.0,NONE,Average,7,1210,1968,98055,1600,7896,Renton,0.75
8602,12.542544882151386,3,2.5,1580,7918,2.0,NONE,Average,7,1580,1994,98055,1650,7916,Renton,0.8333333333333334
8603,12.240957047383676,2,1.0,1000,4500,1.0,NONE,Average,6,1000,1916,98055,980,4837,Renton,0.5
8604,12.691580461311874,4,2.0,1870,7700,1.0,NONE,Average,8,1870,1966,98055,2270,8580,Renton,0.5
8605,12.87364557497069,4,1.0,1710,117176,1.5,NONE,Good,6,1710,1942,98055,1940,12223,Renton,0.25
8606,12.604848765487542,2,1.0,850,5000,1.0,NONE,Average,5,850,1907,98055,910,4815,Renton,0.5
8607,12.706696406811568,3,2.5,1820,8085,2.0,NONE,Average,7,1820,1983,98055,1860,8625,Renton,0.8333333333333334
8608,12.855790268162783,4,2.5,2370,10580,2.0,NONE,Average,8,2370,1966,98055,1590,8584,Renton,0.625
8609,12.666657052859417,6,3.5,2120,5840,2.0,NONE,Very Good,7,2120,1979,98055,1860,8000,Renton,0.5833333333333334
8610,12.27092361784979,3,1.5,1150,8686,1.0,NONE,Good,7,1150,1963,98055,1760,8798,Renton,0.5
8611,12.611537753638338,3,2.0,1550,8300,1.0,NONE,Good,8,1550,1965,98055,1860,8000,Renton,0.6666666666666666
8612,12.175613438045465,3,1.0,1400,7955,1.0,NONE,Average,7,1400,1964,98055,1160,14959,Renton,0.3333333333333333
8613,12.591335046320818,3,3.0,1670,4120,1.5,NONE,Average,7,1140,1929,98055,1010,4120,Renton,1.0
8614,11.744037185933616,1,1.0,610,4400,1.0,NONE,Average,5,610,1922,98055,1090,4930,Renton,1.0
8615,11.982929094215963,4,2.25,1800,14722,1.0,NONE,Average,7,1440,1962,98055,2400,10000,Renton,0.5625
8616,12.031719258385396,3,1.5,1370,7439,1.0,NONE,Good,6,1370,1963,98055,2350,3370,Renton,0.5
8617,12.380025952653611,3,1.5,1370,7439,1.0,NONE,Good,6,1370,1963,98055,2350,3370,Renton,0.5
8618,12.429216196844383,3,2.25,1620,10850,1.0,NONE,Average,7,1620,1966,98055,1910,10568,Renton,0.75
8619,12.765545566117686,3,2.5,1700,7496,2.0,NONE,Average,8,1700,1994,98055,2280,7496,Renton,0.8333333333333334
8620,12.479909311159902,3,1.5,1300,7885,1.0,NONE,Average,7,1300,1968,98055,1840,7600,Renton,0.5
8621,12.456831363877356,3,1.0,1450,7850,1.5,NONE,Very Good,7,1450,1910,98055,1360,10400,Renton,0.3333333333333333
8622,12.765688433465597,4,2.5,2260,7500,1.0,NONE,Average,8,1460,1965,98055,2260,7500,Renton,0.625
8623,12.74984936943585,4,2.75,1800,5453,1.0,NONE,Average,7,1050,2002,98055,1820,6900,Renton,0.6875
8624,12.721885810807203,4,2.25,2400,8592,2.0,NONE,Average,8,2400,1978,98055,2180,8100,Renton,0.5625
8625,12.398756989359676,3,1.75,1550,1905,2.0,NONE,Average,7,1550,2005,98055,1550,1866,Renton,0.5833333333333334
8626,12.367340793126296,3,1.0,1270,7153,1.0,NONE,Very Good,6,1270,1949,98055,1650,7153,Renton,0.3333333333333333
8627,12.388394202324129,3,1.0,1040,7800,1.0,NONE,Average,7,1040,1948,98055,1780,8400,Renton,0.3333333333333333
8628,12.765688433465597,3,2.25,2010,4400,1.5,NONE,Average,7,2010,1986,98055,1720,4187,Renton,0.75
8629,13.217673557208654,4,1.5,2750,128502,1.0,NONE,Fair,7,1500,1958,98055,1470,11514,Renton,0.375
8630,13.102160670086809,3,2.5,3080,7363,2.0,NONE,Average,9,3080,2006,98055,2860,5273,Renton,0.8333333333333334
8631,12.644166273130065,3,2.5,1880,7838,2.0,NONE,Average,7,1880,1994,98055,1810,7915,Renton,0.8333333333333334
8632,12.691426603322494,4,2.0,2160,4800,2.0,NONE,Good,7,1290,1929,98055,1570,4800,Renton,0.5
8633,12.941800273625237,3,3.0,2680,12285,1.0,NONE,Good,8,2680,1970,98055,2610,9558,Renton,1.0
8634,12.647869682885728,4,2.25,2130,8078,1.0,NONE,Good,7,1380,1977,98055,2300,8112,Renton,0.5625
8635,12.128111104060462,3,1.5,1200,1848,2.0,NONE,Average,8,1200,1966,98055,1270,1848,Renton,0.5
8636,12.65075846679162,3,2.25,1470,7857,1.0,NONE,Good,7,1180,1973,98055,1900,7600,Renton,0.75
8637,12.94084150078094,3,2.5,2040,11211,2.0,NONE,Average,8,2040,2000,98055,1830,11964,Renton,0.8333333333333334
8638,12.364357624495886,3,1.0,1140,9779,1.0,NONE,Average,7,1140,1963,98055,1520,9814,Renton,0.3333333333333333
8639,12.345834587905333,6,1.5,1810,4838,1.5,NONE,Good,5,1050,1905,98055,1300,4838,Renton,0.25
8640,12.520883385370206,3,1.75,1440,7198,1.0,NONE,Average,7,990,1981,98055,1550,7156,Renton,0.5833333333333334
8641,12.100712129872347,2,1.0,1400,4500,1.0,NONE,Average,7,900,1922,98055,1400,5500,Renton,0.5
8642,12.644327576461329,2,1.0,1400,4500,1.0,NONE,Average,7,900,1922,98055,1400,5500,Renton,0.5
8643,13.226723392728571,3,2.5,3050,158558,1.0,NONE,Good,9,3050,1987,98055,2960,31050,Renton,0.8333333333333334
8644,12.560244459250788,3,1.75,1930,6533,1.0,NONE,Average,7,1230,1960,98055,2030,5954,Renton,0.5833333333333334
8645,12.669806661762314,4,2.25,2180,7000,1.0,NONE,Average,8,1680,1969,98055,2000,8000,Renton,0.5625
8646,12.89921982609012,3,2.0,2260,11305,1.0,NONE,Average,7,1130,1986,98055,2080,10248,Renton,0.6666666666666666
8647,12.793859310432293,2,1.0,1420,81892,1.0,NONE,Average,7,1180,1956,98055,1490,1863,Renton,0.5
8648,12.154779351142624,2,2.5,1100,1737,2.0,NONE,Average,8,1100,2006,98055,1610,2563,Renton,1.25
8649,12.594730635321957,2,2.0,1590,8000,1.0,NONE,Average,7,910,1984,98055,1590,8364,Renton,1.0
8650,12.608198852372823,1,2.5,1980,7521,1.0,NONE,Good,7,1180,1979,98055,1980,8000,Renton,2.5
8651,12.476099782743233,2,1.0,1500,4120,1.5,NONE,Average,5,880,1928,98055,1300,4120,Renton,0.5
8652,12.691580461311874,3,2.5,2330,8627,1.0,NONE,Good,7,1480,1980,98055,1940,9607,Renton,0.8333333333333334
8653,12.121331417075083,3,2.5,1770,3451,2.0,NONE,Average,7,1770,2004,98055,1490,2138,Renton,0.8333333333333334
8654,12.577636201962656,4,3.0,2390,4500,2.0,NONE,Average,7,2390,1974,98055,1320,4500,Renton,0.75
8655,12.468436909997665,4,2.0,1480,8625,1.0,NONE,Good,7,1480,1974,98055,2130,8502,Renton,0.5
8656,12.834681304952548,5,1.5,2050,9360,1.0,NONE,Average,7,1520,1968,98055,1840,9383,Renton,0.3
8657,12.885374419268066,4,2.5,3002,6042,2.0,NONE,Average,8,3002,2004,98055,2566,6390,Renton,0.625
8658,12.604680966175126,3,2.0,1390,5127,1.0,NONE,Average,8,1390,1990,98055,1960,5019,Renton,0.6666666666666666
8659,11.976659481202368,3,1.0,1320,6534,1.0,NONE,Average,7,1320,1952,98055,2140,7405,Renton,0.3333333333333333
8660,12.323855681186558,2,1.0,940,15000,1.0,NONE,Average,7,940,1960,98055,1450,15000,Renton,0.5
8661,12.577636201962656,2,2.0,1590,9375,1.0,NONE,Average,7,910,1983,98055,1560,8524,Renton,1.0
8662,12.74984936943585,3,1.75,1890,9535,1.0,NONE,Average,7,1210,1976,98055,2040,11108,Renton,0.5833333333333334
8663,12.072541252905651,2,1.0,1410,7000,1.0,NONE,Average,7,1410,1968,98055,1540,6000,Renton,0.5
8664,12.721885810807203,2,1.0,1410,7000,1.0,NONE,Average,7,1410,1968,98055,1540,6000,Renton,0.5
8665,12.730801174465157,3,2.5,1590,7819,2.0,NONE,Average,7,1590,1992,98055,1790,7733,Renton,0.8333333333333334
8666,12.524526376648708,4,1.75,1680,19405,1.0,NONE,Good,7,1560,1959,98055,2000,12900,Renton,0.4375
8667,12.429216196844383,3,2.5,1650,2802,2.0,NONE,Average,7,1650,2004,98055,1490,2084,Renton,0.8333333333333334
8668,12.594730635321957,2,1.75,1050,6500,1.5,AVERAGE,Good,6,1050,1925,98055,1320,10075,Renton,0.875
8669,12.560244459250788,3,1.75,1990,6500,1.0,NONE,Average,7,1090,1961,98055,2150,6500,Renton,0.5833333333333334
8670,11.76756768334381,2,1.0,1150,30184,1.0,NONE,Average,6,1150,1950,98055,1670,19684,Renton,0.5
8671,12.59642411582829,3,1.75,1330,10523,1.0,NONE,Average,7,1000,1981,98055,1320,8775,Renton,0.5833333333333334
8672,12.323855681186558,2,1.0,700,6000,1.0,NONE,Average,6,700,1943,98055,1320,6000,Renton,0.5
8673,12.441144767709657,2,1.75,1220,5000,1.0,NONE,Very Good,7,860,1921,98055,1120,5000,Renton,0.875
8674,13.35506114152335,4,4.0,2630,59586,1.0,NONE,Average,7,1470,1963,98055,2230,5715,Renton,1.0
8675,12.765688433465597,4,2.25,1780,10416,1.0,NONE,Very Good,7,1060,1963,98055,1780,9975,Renton,0.5625
8676,12.524526376648708,4,2.0,1480,15000,1.0,NONE,Good,7,1480,1957,98055,1450,8768,Renton,0.5
8677,12.449018824140563,3,1.0,1170,7395,1.0,NONE,Good,7,1170,1969,98055,1430,7920,Renton,0.3333333333333333
8678,12.384218830913648,4,2.0,1980,10585,1.5,NONE,Fair,6,1980,1924,98055,1360,7810,Renton,0.5
8679,12.577636201962656,3,2.5,1580,6860,2.0,NONE,Average,7,1580,1995,98055,1580,7050,Renton,0.8333333333333334
8680,12.235631447771718,2,2.5,1280,1566,2.0,NONE,Average,7,1280,2005,98055,1460,1845,Renton,1.25
8681,11.918390573078392,2,1.0,840,12750,1.0,NONE,Average,6,840,1925,98055,1480,6969,Renton,0.5
8682,12.072541252905651,2,1.0,840,12750,1.0,NONE,Average,6,840,1925,98055,1480,6969,Renton,0.5
8683,12.205822614274965,1,1.5,1048,4800,1.0,NONE,Average,7,1048,1942,98055,950,4800,Renton,1.5
8684,12.599802497419917,3,1.5,1580,10100,1.0,NONE,Good,7,1580,1961,98055,1650,10032,Renton,0.5
8685,12.26434155365415,3,1.0,1000,9450,1.0,NONE,Average,6,1000,1962,98055,1300,13500,Renton,0.3333333333333333
8686,12.100712129872347,4,1.0,1470,18581,1.5,NONE,Average,6,1470,1924,98055,1770,18581,Renton,0.25
8687,12.611537753638338,3,3.0,2850,9375,1.0,NONE,Average,8,2240,1977,98055,1800,9375,Renton,1.0
8688,13.047269072830826,5,1.75,3250,13702,1.0,AVERAGE,Average,8,1650,1965,98055,2620,11328,Renton,0.35
8689,12.487485104968359,2,1.0,820,8423,1.0,AVERAGE,Average,6,820,1957,98055,1960,9140,Renton,0.5
8690,12.817195990611529,5,1.75,2810,9360,1.0,NONE,Good,7,1520,1965,98055,1770,9360,Renton,0.35
8691,12.427214194173711,2,1.0,900,4500,1.0,NONE,Average,6,900,1951,98055,860,4500,Renton,0.5
8692,12.57418196709457,3,1.75,1690,3449,1.0,NONE,Average,7,1690,1987,98055,1530,4093,Renton,0.5833333333333334
8693,12.283033686666302,2,1.0,1130,12500,1.0,NONE,Good,7,1130,1953,98055,1270,10798,Renton,0.5
8694,12.628067055589549,3,1.0,1030,5350,1.0,NONE,Average,7,1030,1924,98055,1030,5250,Renton,0.3333333333333333
8695,12.417143615610113,1,1.0,460,4120,1.0,NONE,Average,4,460,1937,98055,990,4120,Renton,1.0
8696,12.577636201962656,3,2.5,1190,8175,1.0,NONE,Average,7,1190,1986,98055,2230,9520,Renton,0.8333333333333334
8697,12.437184366493561,3,1.0,1170,9730,1.0,NONE,Average,7,1170,1968,98055,1680,10125,Renton,0.3333333333333333
8698,12.765545566117686,5,2.5,2250,7176,1.0,NONE,Average,7,1310,1983,98055,1550,9081,Renton,0.5
8699,12.487485104968359,4,1.0,1860,8505,1.0,NONE,Good,7,1860,1955,98055,1560,8505,Renton,0.25
8700,12.04649057570571,2,1.0,1060,7700,1.0,NONE,Average,7,820,1981,98055,1370,8833,Renton,0.5
8701,12.367340793126296,3,1.75,1950,8712,1.0,NONE,Average,7,1950,1960,98055,1820,11520,Renton,0.5833333333333334
8702,12.809431870699097,4,2.25,2380,7700,2.0,NONE,Good,8,2380,1977,98055,2100,7700,Renton,0.5625
8703,11.84939770159144,3,1.5,1200,2002,2.0,NONE,Average,8,1200,1966,98055,1270,1848,Renton,0.5
8704,12.691580461311874,3,1.75,1810,8048,1.0,NONE,Good,7,1290,1983,98055,1550,9081,Renton,0.5833333333333334
8705,12.706847933442663,3,2.5,1870,4657,2.0,NONE,Average,8,1870,2000,98055,2290,4795,Renton,0.8333333333333334
8706,12.676076274775909,4,2.25,2310,7490,2.0,NONE,Average,8,2310,1980,98055,2310,8480,Renton,0.5625
8707,12.71589776896258,4,2.0,2750,9001,1.0,NONE,Average,8,2750,2008,98055,1340,11050,Renton,0.5
8708,13.017002861746503,3,1.0,1350,92721,1.0,NONE,Fair,6,1200,1946,98055,1860,8096,Renton,0.3333333333333333
8709,12.505992035646432,3,1.5,1740,9547,1.0,NONE,Good,7,1740,1962,98055,1780,9936,Renton,0.5
8710,12.611537753638338,3,2.25,2000,7560,1.0,NONE,Average,7,1400,1979,98055,2040,6949,Renton,0.75
8711,12.367340793126296,3,1.0,1460,8400,1.0,NONE,Average,7,1460,1958,98055,1460,9600,Renton,0.3333333333333333
8712,12.520883385370206,3,2.5,1830,2517,2.0,NONE,Average,8,1830,2005,98055,1610,2762,Renton,0.8333333333333334
8713,12.994530005894443,4,3.5,3180,4869,2.0,NONE,Average,8,2390,2007,98055,2850,4500,Renton,0.875
8714,12.89921982609012,3,2.5,2393,4788,2.0,NONE,Average,8,2393,2012,98055,2439,5477,Renton,0.8333333333333334
8715,13.10011776845701,3,2.5,3080,5598,2.0,NONE,Average,8,3080,2006,98055,3080,5303,Renton,0.8333333333333334
8716,12.587927887999204,3,2.25,1910,3481,2.0,NONE,Average,8,1910,2009,98055,1714,3177,Renton,0.75
8717,12.428816116823043,3,2.5,1610,3517,2.0,NONE,Average,8,1610,2005,98055,1830,2889,Renton,0.8333333333333334
8718,13.270783382522602,4,3.25,3569,8327,2.0,NONE,Average,10,3569,2013,98055,2550,5251,Renton,0.8125
8719,13.091904169919621,4,3.5,3273,5115,2.0,NONE,Average,8,2671,2014,98055,2996,5100,Renton,0.875
8720,12.86876061860541,4,2.5,2090,5040,2.0,NONE,Average,9,2090,2014,98055,1430,12000,Renton,0.625
8721,12.634603026569334,4,2.5,1714,3080,2.0,NONE,Average,8,1714,2009,98055,1714,3250,Renton,0.625
8722,13.122263372403996,4,2.5,2798,4473,2.0,NONE,Average,9,2798,2012,98055,2358,4593,Renton,0.625
8723,12.579358855274103,4,3.25,2510,7686,2.0,NONE,Average,9,2510,2003,98055,2510,6732,Renton,0.8125
8724,12.584509081250419,3,2.5,1610,3848,2.0,NONE,Average,8,1610,2006,98055,1610,3049,Renton,0.8333333333333334
8725,12.628067055589549,4,2.5,1914,3150,2.0,NONE,Average,8,1914,2009,98055,1714,3164,Renton,0.625
8726,12.821258284620408,4,2.5,1812,5026,2.0,NONE,Average,8,1812,2011,98055,2440,6007,Renton,0.625
8727,12.628067055589549,4,2.5,1714,3250,2.0,NONE,Average,8,1714,2010,98055,1714,3250,Renton,0.625
8728,13.043320170063875,4,2.5,3070,6432,2.0,NONE,Average,9,3070,2006,98055,2910,5106,Renton,0.625
8729,13.319573546692034,4,3.5,3990,11270,2.0,GOOD,Average,9,2930,2007,98055,1980,11328,Renton,0.875
8730,13.076319438902923,5,3.5,2815,5619,2.0,NONE,Average,9,2815,2012,98055,2583,5295,Renton,0.7
8731,12.89921982609012,4,2.5,2398,5988,2.0,NONE,Average,8,2398,2008,98055,2370,5988,Renton,0.625
8732,12.611537753638338,4,2.5,1914,3272,2.0,NONE,Average,8,1914,2009,98055,1714,3250,Renton,0.625
8733,13.034624463096321,4,3.5,3217,4000,2.0,NONE,Average,8,2587,2008,98055,2996,5418,Renton,0.875
8734,13.312983737012978,4,2.5,2620,7553,2.0,NONE,Average,8,2620,1996,98056,2620,11884,Renton,0.625
8735,12.751299696013497,5,2.5,3150,9134,1.0,NONE,Good,8,1640,1966,98056,1990,9133,Renton,0.5
8736,13.041153321978786,3,3.25,2770,6278,2.0,NONE,Average,9,1980,2006,98056,1900,7349,Renton,1.0833333333333333
8737,12.2783933071098,2,2.25,1610,2040,2.0,NONE,Good,7,1610,1979,98056,1950,2025,Renton,1.125
8738,13.38472764187182,5,3.5,3960,25245,2.0,NONE,Average,9,2500,1996,98056,2640,13675,Renton,0.7
8739,12.254862809699606,3,1.0,860,11725,1.0,NONE,Good,6,860,1943,98056,1300,9514,Renton,0.3333333333333333
8740,13.270783382522602,4,3.0,3280,11060,2.0,NONE,Average,8,2270,1986,98056,2320,11004,Renton,0.75
8741,13.407542319637992,4,2.75,3320,10574,2.0,NONE,Very Good,8,2220,1960,98056,2720,8330,Renton,0.6875
8742,12.730801174465157,4,3.0,2090,7500,1.0,NONE,Average,7,1370,1986,98056,1810,7650,Renton,0.75
8743,12.542544882151386,3,2.25,1430,7222,2.0,NONE,Average,7,1430,1993,98056,1430,7220,Renton,0.75
8744,12.601487417784837,3,2.25,1450,7562,2.0,NONE,Average,7,1450,1994,98056,1650,7625,Renton,0.75
8745,13.195613839143922,3,2.5,2250,11632,2.0,NONE,Average,8,2250,1988,98056,2360,11632,Renton,0.8333333333333334
8746,12.542544882151386,4,2.5,1560,4350,2.0,NONE,Average,7,1560,2003,98056,1560,4350,Renton,0.625
8747,12.96383646917609,3,1.75,2080,7700,1.0,NONE,Very Good,7,1600,1968,98056,1680,7700,Renton,0.5833333333333334
8748,12.9123828126164,3,2.75,2390,7939,1.0,NONE,Very Good,7,1610,1983,98056,1920,7939,Renton,0.9166666666666666
8749,12.741102957992982,3,1.5,1130,7223,1.0,NONE,Good,7,1130,1961,98056,1320,7356,Renton,0.5
8750,12.757080058928997,3,2.5,1680,4308,2.0,NONE,Average,7,1680,2004,98056,2160,4182,Renton,0.8333333333333334
8751,13.017002861746503,4,2.75,2980,13260,1.0,NONE,Good,8,1800,1979,98056,1920,10731,Renton,0.6875
8752,13.054084536651034,3,2.5,3460,6590,2.0,NONE,Average,7,3460,2001,98056,2490,6312,Renton,0.8333333333333334
8753,13.641038116113718,4,3.5,3810,13592,1.0,FAIR,Average,9,2560,2013,98056,3230,9311,Renton,0.875
8754,12.965007566628122,3,1.0,1030,8400,1.0,NONE,Good,7,1030,1963,98056,1270,8400,Renton,0.3333333333333333
8755,12.959844447906553,3,1.75,1560,9452,1.0,NONE,Good,8,1560,1974,98056,2200,9985,Renton,0.5833333333333334
8756,11.925035115797062,2,1.0,720,4222,1.0,NONE,Good,5,720,1942,98056,860,4785,Renton,0.5
8757,13.222208712374044,4,3.5,3710,10400,2.0,NONE,Average,8,2290,2002,98056,1720,4276,Renton,0.875
8758,12.513557345278134,5,1.5,2550,6300,1.0,NONE,Good,7,1560,1959,98056,1380,6300,Renton,0.3
8759,12.818551923022664,5,1.5,2550,6300,1.0,NONE,Good,7,1560,1959,98056,1380,6300,Renton,0.3
8760,12.765688433465597,7,3.0,2800,9569,1.0,AVERAGE,Average,7,1400,1963,98056,2150,7333,Renton,0.42857142857142855
8761,12.531411709159054,3,1.0,1270,7566,1.0,NONE,Good,7,1270,1958,98056,1780,7520,Renton,0.3333333333333333
8762,13.005829561148378,3,2.5,2470,4565,2.0,NONE,Average,7,2470,2005,98056,2470,5064,Renton,0.8333333333333334
8763,12.429216196844383,3,1.5,2840,10182,1.0,NONE,Average,8,1510,1951,98056,2210,9669,Renton,0.5
8764,12.37102336582647,4,2.0,1330,5926,1.0,NONE,Good,5,1330,1942,98056,1150,5485,Renton,0.5
8765,13.487006490992238,4,2.75,3370,7634,1.0,AVERAGE,Very Good,8,2110,1977,98056,2460,7634,Renton,0.6875
8766,12.751299696013497,3,1.0,1340,9339,1.0,NONE,Very Good,7,1340,1960,98056,1310,9350,Renton,0.3333333333333333
8767,12.765688433465597,3,1.0,1240,10800,1.0,NONE,Very Good,7,1240,1959,98056,1810,10800,Renton,0.3333333333333333
8768,13.005829561148378,5,3.0,3880,7180,2.0,NONE,Average,7,3880,2004,98056,2160,4793,Renton,0.6
8769,12.762827201184564,4,2.5,2280,4096,2.0,NONE,Average,7,2280,2003,98056,2280,3600,Renton,0.625
8770,12.676076274775909,3,2.5,1590,3480,2.0,NONE,Average,7,1590,2004,98056,1680,3480,Renton,0.8333333333333334
8771,13.064204463230796,5,3.5,3790,8200,1.0,FAIR,Average,8,2120,2001,98056,1740,8676,Renton,0.7
8772,13.240146413060712,4,2.5,2440,7322,2.0,NONE,Average,9,2440,1991,98056,2590,9927,Renton,0.625
8773,12.644327576461329,3,1.75,1420,7650,1.0,NONE,Good,7,1100,1984,98056,1810,7650,Renton,0.5833333333333334
8774,12.751299696013497,5,2.75,1940,4182,1.0,NONE,Average,7,1240,2002,98056,1950,4182,Renton,0.55
8775,13.155991558384313,3,1.75,1580,9719,1.0,NONE,Very Good,7,1580,1962,98056,1760,8539,Renton,0.5833333333333334
8776,12.683858415217964,3,1.0,1020,13504,1.0,NONE,Very Good,7,1020,1959,98056,1110,11158,Renton,0.3333333333333333
8777,11.951180395901384,2,1.0,700,5200,1.0,NONE,Very Good,6,700,1952,98056,1030,5200,Renton,0.5
8778,12.772805901234461,3,2.0,1920,33630,1.0,NONE,Average,8,1920,1992,98056,2080,7505,Renton,0.6666666666666666
8779,12.611537753638338,3,1.75,1500,8352,1.0,AVERAGE,Very Good,6,750,1943,98056,1500,8447,Renton,0.5833333333333334
8780,12.897969044188466,3,1.75,1410,7700,1.0,NONE,Good,7,1410,1967,98056,1560,7700,Renton,0.5833333333333334
8781,12.821231257228144,4,2.5,1960,7133,2.0,NONE,Average,7,1960,2002,98056,1960,6705,Renton,0.625
8782,12.80765263256463,3,1.75,1380,9134,1.0,NONE,Very Good,7,880,1981,98056,1400,8190,Renton,0.5833333333333334
8783,11.99535161421452,4,2.0,1440,7641,1.0,NONE,Good,5,1440,1943,98056,1440,7750,Renton,0.5
8784,12.631340380934517,3,1.75,1560,7500,1.0,NONE,Good,8,1560,1966,98056,1600,7904,Renton,0.5833333333333334
8785,12.100712129872347,3,1.0,1960,9583,2.0,NONE,Fair,5,1960,1908,98056,1850,8324,Renton,0.3333333333333333
8786,12.345834587905333,3,2.0,1440,5600,1.0,NONE,Good,6,720,1942,98056,1120,5700,Renton,0.6666666666666666
8787,13.217673557208654,3,2.5,2510,5400,2.0,NONE,Average,9,2510,1992,98056,1840,5400,Renton,0.8333333333333334
8788,12.572103684392932,3,2.25,1870,3230,2.0,NONE,Average,7,1870,1997,98056,1620,3363,Renton,0.75
8789,12.425208175446844,3,1.75,1400,5648,1.5,NONE,Very Good,6,1400,1917,98056,2320,9420,Renton,0.5833333333333334
8790,13.513053199930338,5,4.0,4660,9900,2.0,AVERAGE,Good,9,2600,1979,98056,3380,9900,Renton,0.8
8791,12.57418196709457,3,1.0,1090,7315,1.0,NONE,Very Good,6,1090,1981,98056,1090,5800,Renton,0.3333333333333333
8792,12.815838217151068,4,2.0,3160,11193,1.0,NONE,Very Good,6,2410,1942,98056,1020,5940,Renton,0.5
8793,12.936033799212835,3,2.25,2180,11100,1.0,NONE,Very Good,8,1700,1979,98056,2350,11397,Renton,0.75
8794,13.199231821660906,3,2.25,2190,7149,1.0,FAIR,Good,8,1240,1963,98056,3500,7149,Renton,0.75
8795,13.127350918915369,5,2.5,2430,6168,2.0,NONE,Average,8,2430,2007,98056,2150,8400,Renton,0.5
8796,12.986085359111701,3,2.0,2320,9420,1.0,NONE,Very Good,7,2320,1952,98056,2030,9420,Renton,0.6666666666666666
8797,12.388394202324129,4,1.75,1420,5382,1.0,NONE,Very Good,5,1040,1942,98056,1150,5382,Renton,0.4375
8798,13.279367126213993,4,1.75,3000,42200,1.0,GOOD,Average,7,1500,1950,98056,2500,9821,Renton,0.4375
8799,12.866179972011919,3,1.75,1810,10800,1.0,NONE,Very Good,8,1210,1968,98056,1800,10800,Renton,0.5833333333333334
8800,12.66032791780777,6,2.0,1750,17685,1.0,NONE,Good,5,1750,1943,98056,1750,9209,Renton,0.3333333333333333
8801,12.779873068457553,3,1.75,1460,7203,1.0,NONE,Average,7,1460,1990,98056,1570,7203,Renton,0.5833333333333334
8802,13.304684934198283,4,2.5,2420,7744,2.0,NONE,Average,9,2420,1994,98056,2820,11129,Renton,0.625
8803,12.367340793126296,2,1.0,820,5100,1.0,NONE,Good,6,820,1954,98056,2270,5100,Renton,0.5
8804,12.754627486106171,3,2.0,2140,7200,1.0,NONE,Good,8,1480,1966,98056,2070,7220,Renton,0.6666666666666666
8805,12.94084150078094,3,1.75,1590,11454,1.0,NONE,Good,8,1590,1979,98056,1970,9960,Renton,0.5833333333333334
8806,13.166380262821104,4,1.75,1640,9299,1.5,NONE,Good,7,870,1943,98056,2460,14326,Renton,0.4375
8807,14.266586177324491,4,2.25,2890,18226,3.0,EXCELLENT,Average,10,2890,1984,98056,2870,11151,Renton,0.5625
8808,12.706847933442663,3,1.75,1460,9261,1.0,NONE,Average,7,1460,1985,98056,1550,8800,Renton,0.5833333333333334
8809,12.881564890851399,4,1.75,1790,11801,1.0,NONE,Good,8,1790,1974,98056,2000,12988,Renton,0.4375
8810,12.676076274775909,4,1.5,2220,6811,1.0,NONE,Good,7,1270,1961,98056,1800,7350,Renton,0.375
8811,12.388394202324129,3,1.0,1030,15264,1.0,NONE,Good,7,1030,1962,98056,1430,14840,Renton,0.3333333333333333
8812,12.691580461311874,4,2.5,1960,3543,2.0,NONE,Average,7,1960,2004,98056,2420,3646,Renton,0.625
8813,12.245293358683455,2,1.0,700,5100,1.0,NONE,Good,5,700,1953,98056,970,5811,Renton,0.5
8814,12.542544882151386,3,1.0,1020,8400,1.0,NONE,Good,7,1020,1957,98056,1690,8030,Renton,0.3333333333333333
8815,12.491251587763836,3,1.5,1120,8250,1.0,NONE,Good,7,1120,1957,98056,1320,8400,Renton,0.5
