,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,yr_built,sqft_living15,sqft_lot15,city
10924,900000.0,3,2.5,3400,16603,2.0,NONE,Average,10,3400,2000,3400,12601,Sammamish
10925,686000.0,4,2.5,2760,6440,2.0,NONE,Average,10,2760,1999,3070,8127,Sammamish
10926,879000.0,4,2.5,3360,22111,2.0,NONE,Average,10,3360,1994,3150,11374,Sammamish
10927,785000.0,4,2.75,2440,69415,1.0,NONE,Good,8,1910,1989,2770,24361,Sammamish
10928,730000.0,4,2.5,3230,7331,2.0,NONE,Average,10,3230,2004,3480,7447,Sammamish
10929,699900.0,4,2.75,2810,7302,2.0,NONE,Average,9,2810,2002,2820,7302,Sammamish
10930,970000.0,4,3.25,4740,76230,2.0,NONE,Average,10,4740,1987,3340,49206,Sammamish
10931,530000.0,3,2.25,2120,40518,1.0,NONE,Average,8,2120,1967,2480,13492,Sammamish
10932,720000.0,4,4.0,3200,7708,2.0,NONE,Average,10,3200,2004,3480,7944,Sammamish
10933,700000.0,5,2.5,2830,25958,1.0,FAIR,Very Good,8,1610,1979,2670,21567,Sammamish
10934,625000.0,4,2.25,2220,36085,2.0,NONE,Average,9,2220,1989,3000,36906,Sammamish
10935,659000.0,4,2.25,2610,24931,2.0,NONE,Average,8,2610,1983,2550,18306,Sammamish
10936,851000.0,4,2.5,3130,13202,2.0,NONE,Average,10,3130,1996,2840,10470,Sammamish
10937,566000.0,3,2.5,1560,5259,2.0,NONE,Average,8,1560,1999,2170,5461,Sammamish
10938,648000.0,4,2.5,2380,13435,2.0,NONE,Average,10,2380,1992,2730,9677,Sammamish
10939,505000.0,2,1.0,1240,57000,1.0,NONE,Average,7,1240,1962,3050,25545,Sammamish
10940,817500.0,4,2.5,2910,35679,2.0,NONE,Good,9,2910,1987,2720,36728,Sammamish
10941,687500.0,4,2.75,3190,10970,2.0,NONE,Average,10,3190,1994,2850,8416,Sammamish
10942,780000.0,4,2.5,3690,13609,2.0,AVERAGE,Average,10,3690,1996,3600,13609,Sammamish
10943,735000.0,4,3.5,3100,5600,2.0,NONE,Average,9,3100,2005,3080,5600,Sammamish
10944,1060000.0,4,4.0,5320,20041,2.0,NONE,Average,11,5320,2003,4640,17268,Sammamish
10945,610000.0,4,2.25,2090,35040,1.0,NONE,Average,8,1490,1980,2910,21132,Sammamish
10946,797000.0,3,3.5,3500,9473,2.0,NONE,Average,10,3500,2008,3510,7833,Sammamish
10947,655000.0,3,2.5,2320,4721,2.0,NONE,Average,8,2320,2004,2250,4356,Sammamish
10948,537500.0,4,2.5,2550,4630,2.0,NONE,Average,7,2550,2005,2550,5151,Sammamish
10949,749000.0,4,2.5,2930,18199,2.0,NONE,Average,9,2930,1998,2930,33976,Sammamish
10950,544500.0,4,2.5,2230,10414,1.0,NONE,Very Good,7,1450,1974,1960,10240,Sammamish
10951,850000.0,5,2.75,3430,15119,2.0,NONE,Average,10,3430,1998,3430,12045,Sammamish
10952,765000.0,4,2.25,2620,17366,1.0,GOOD,Average,9,1430,1984,2620,15335,Sammamish
10953,832000.0,4,2.25,3190,52953,2.0,NONE,Good,10,3190,1980,3190,51400,Sammamish
10954,785500.0,4,4.0,3280,8448,2.0,NONE,Average,10,3280,2007,3730,8030,Sammamish
10955,550000.0,3,2.5,2260,4165,2.0,NONE,Average,7,2260,2005,2770,4566,Sammamish
10956,630000.0,4,2.5,2510,35020,1.0,NONE,Good,8,1610,1977,2080,34398,Sammamish
10957,475000.0,3,1.0,1250,150117,1.0,NONE,Average,7,1250,1975,3060,50055,Sammamish
10958,884250.0,4,2.5,3840,12151,2.0,NONE,Average,10,3840,1998,3560,11044,Sammamish
10959,750000.0,4,2.75,3430,13907,2.0,NONE,Average,11,3430,1995,3250,13851,Sammamish
10960,989000.0,5,4.5,4030,13474,2.0,NONE,Average,11,4030,2000,3860,12438,Sammamish
10961,585000.0,5,3.5,3180,40946,1.0,GOOD,Average,7,1690,1968,2430,29620,Sammamish
10962,765000.0,4,4.0,3010,7221,2.0,NONE,Average,10,3010,2004,3490,7518,Sammamish
10963,750000.0,4,2.75,3190,9023,2.0,NONE,Average,9,3190,2005,3159,5615,Sammamish
10964,860000.0,4,3.25,3960,7012,2.0,NONE,Average,10,3960,2005,3680,8522,Sammamish
10965,1370000.0,2,3.25,2700,3444,3.0,GOOD,Average,9,2700,1990,2710,3444,Sammamish
10966,674750.0,4,2.5,2590,9753,2.0,NONE,Average,10,2590,1993,2800,9917,Sammamish
10967,913000.0,4,2.5,3640,10576,2.0,NONE,Average,11,3640,1999,3370,10351,Sammamish
10968,526000.0,3,1.75,1780,37801,1.0,NONE,Average,7,1300,1977,2380,47480,Sammamish
10969,865000.0,4,3.0,3690,9892,2.0,NONE,Average,10,3690,1998,3430,11294,Sammamish
10970,525000.0,3,2.0,1600,16530,1.0,NONE,Very Good,7,1600,1967,1850,41006,Sammamish
10971,645000.0,4,2.5,2850,37522,2.0,NONE,Average,9,2850,1987,2980,35280,Sammamish
10972,725786.0,4,2.5,3070,5762,2.0,NONE,Average,10,3070,2000,3630,6500,Sammamish
10973,610000.0,4,2.75,2600,36583,1.0,NONE,Very Good,8,1580,1976,2300,27820,Sammamish
10974,726000.0,5,3.0,2970,10335,2.0,NONE,Average,9,2970,2000,2970,10335,Sammamish
10975,860000.0,4,3.5,3950,9600,2.0,NONE,Average,10,3950,1998,3110,10213,Sammamish
10976,875000.0,4,3.5,3110,108464,2.0,AVERAGE,Good,8,3110,1979,2340,4938,Sammamish
10977,570000.0,3,2.5,1910,4941,2.0,NONE,Average,8,1910,1999,1910,4941,Sammamish
10978,580000.0,4,2.5,2130,35752,1.0,NONE,Average,8,1490,1980,3030,34000,Sammamish
10979,763776.0,4,2.5,2750,16139,2.0,NONE,Average,9,2750,1989,2810,13093,Sammamish
10980,805000.0,5,2.5,3320,7266,2.0,NONE,Average,9,3320,2000,3060,10269,Sammamish
10981,700000.0,4,3.0,3150,7778,2.0,NONE,Average,9,3150,2000,2970,6500,Sammamish
10982,1170000.0,5,3.75,4220,15959,2.0,NONE,Average,11,4220,2004,4630,16531,Sammamish
10983,570000.0,4,2.0,2000,46902,2.0,NONE,Average,8,2000,1978,2420,38130,Sammamish
10984,593700.0,3,2.5,2000,22000,2.0,NONE,Average,8,2000,1979,2180,19800,Sammamish
10985,759000.0,5,2.75,3490,8230,2.0,NONE,Average,10,3490,2005,3480,7331,Sammamish
10986,750000.0,4,2.5,3290,7538,2.0,NONE,Average,9,3290,2004,3450,7538,Sammamish
10987,700000.0,4,3.5,3150,6175,2.0,NONE,Average,9,3150,2001,3150,6986,Sammamish
10988,1020000.0,5,3.5,4180,17841,2.0,AVERAGE,Average,10,3160,1990,3260,12608,Sammamish
10989,735000.0,5,2.75,3390,5211,2.0,NONE,Average,9,3390,2004,3210,5211,Sammamish
10990,2400000.0,3,2.25,3000,11665,1.5,EXCELLENT,Average,11,3000,2001,3000,15959,Sammamish
10991,960000.0,4,3.5,4610,11676,2.0,NONE,Average,10,4610,2000,3900,11164,Sammamish
10992,650000.0,4,2.75,2640,6240,2.0,NONE,Average,9,2640,2001,2640,5898,Sammamish
10993,660000.0,3,2.25,2675,40910,2.0,NONE,Average,8,2675,1984,2300,39438,Sammamish
10994,545000.0,3,2.5,1990,5149,2.0,NONE,Average,8,1990,2003,2280,4506,Sammamish
10995,562000.0,3,2.0,3250,50529,2.0,NONE,Good,8,3250,1978,2370,47480,Sammamish
10996,722000.0,4,2.75,3190,5408,2.0,NONE,Average,9,3190,2005,3160,5773,Sammamish
10997,1150000.0,4,3.25,4400,262666,2.0,NONE,Average,11,4400,1988,3240,9791,Sammamish
10998,911000.0,4,3.25,3526,15958,2.0,NONE,Average,10,3526,1997,3639,15090,Sammamish
10999,2000000.0,5,4.0,4580,4443,3.0,EXCELLENT,Average,10,4580,2004,2710,4443,Sammamish
11000,456000.0,3,1.5,1440,28516,1.0,NONE,Good,7,1440,1975,2080,27049,Sammamish
11001,1160000.0,4,2.5,4240,43995,2.0,NONE,Average,10,4240,1989,3720,59522,Sammamish
11002,560200.0,3,2.5,1990,3984,2.0,NONE,Average,8,1990,2004,2320,3984,Sammamish
11003,765000.0,3,2.5,2300,9752,2.0,AVERAGE,Average,8,2300,1968,2640,10764,Sammamish
11004,1850000.0,5,2.25,2800,8442,2.0,EXCELLENT,Average,9,2800,1963,3220,9156,Sammamish
11005,689000.0,4,2.75,3220,16145,2.0,NONE,Average,10,3220,1993,3200,12921,Sammamish
11006,679950.0,4,2.5,2850,5664,2.0,NONE,Average,9,2850,2001,2850,5475,Sammamish
11007,700000.0,3,1.5,1460,78408,1.0,NONE,Good,7,1460,1963,3320,7787,Sammamish
11008,550000.0,3,1.75,1840,9401,1.0,NONE,Average,8,1840,1971,2850,14323,Sammamish
11009,815000.0,5,3.5,3500,10794,2.0,NONE,Average,10,3500,1996,3110,10837,Sammamish
11010,1060000.0,4,5.25,4140,14757,2.0,AVERAGE,Average,11,4140,2005,4440,15523,Sammamish
11011,735000.0,3,1.75,1880,108900,1.0,NONE,Average,7,1880,1978,2730,37731,Sammamish
11012,643000.0,4,2.5,2518,4663,2.0,NONE,Average,8,2518,2005,2280,4525,Sammamish
11013,555000.0,4,1.75,1760,94525,1.5,NONE,Average,7,1760,1988,3030,34848,Sammamish
11014,650000.0,3,1.75,1970,54450,1.0,NONE,Average,8,1570,1980,2460,36677,Sammamish
11015,600000.0,4,2.5,2990,5122,2.0,NONE,Average,8,2990,2004,3140,7875,Sammamish
11016,852500.0,5,3.75,3830,8131,2.0,NONE,Average,10,3830,2005,3570,7290,Sammamish
11017,815000.0,4,2.5,3880,7208,2.0,NONE,Average,10,3880,2006,3280,7221,Sammamish
11018,682000.0,4,2.75,2820,8009,2.0,NONE,Average,9,2820,2001,2820,7398,Sammamish
11019,774000.0,4,2.75,2830,10240,2.0,NONE,Good,9,2830,1998,3490,10240,Sammamish
11020,775000.0,4,3.5,3080,5250,2.0,NONE,Average,9,3080,2003,2980,5509,Sammamish
11021,693000.0,4,2.5,3160,13063,2.0,NONE,Average,10,3160,1999,3350,14213,Sammamish
11022,587000.0,4,2.75,2210,8430,2.0,NONE,Average,9,2210,1999,2460,8069,Sammamish
11023,406430.0,3,2.0,1380,15426,1.0,NONE,Good,7,1380,1968,1380,15426,Sammamish
11024,885000.0,4,2.5,4090,11225,2.0,NONE,Average,10,4090,2005,3510,8762,Sammamish
11025,660000.0,4,2.5,2510,4543,2.0,NONE,Average,8,2510,2002,2550,4675,Sammamish
11026,1520000.0,3,2.25,2610,9409,1.0,EXCELLENT,Good,8,2610,1963,2970,9156,Sammamish
11027,1100000.0,4,3.5,4570,16219,2.0,NONE,Average,11,4570,2002,4700,16500,Sammamish
11028,600000.0,3,2.5,2320,52272,1.5,NONE,Average,8,2320,1974,2200,52272,Sammamish
11029,705000.0,4,3.0,3150,9318,2.0,NONE,Average,9,3150,2001,3150,9318,Sammamish
11030,699950.0,3,2.5,3370,36218,2.0,NONE,Good,9,3370,1988,2980,31793,Sammamish
11031,731000.0,4,2.5,3070,5936,2.0,NONE,Average,9,3070,2005,3160,5936,Sammamish
11032,675000.0,4,2.5,2560,36601,2.0,NONE,Good,9,2560,1987,2790,36601,Sammamish
11033,650000.0,3,2.5,2790,6720,2.0,NONE,Average,8,2790,2002,2620,6720,Sammamish
11034,740000.0,4,2.5,3030,8335,2.0,NONE,Average,10,3030,1992,2850,8678,Sammamish
11035,594950.0,4,2.25,2380,35008,1.0,NONE,Average,8,2380,1977,2250,34794,Sammamish
11036,668000.0,4,2.5,2670,4410,2.0,NONE,Average,8,2670,1999,2670,4410,Sammamish
11037,870000.0,4,4.0,3610,12811,2.0,NONE,Average,10,3610,2000,3530,11783,Sammamish
11038,795000.0,4,2.5,3230,19193,1.0,GOOD,Good,8,2000,1973,3230,13420,Sammamish
11039,645000.0,4,2.5,2780,4200,2.0,NONE,Average,8,2780,2001,2510,4200,Sammamish
11040,865000.0,4,2.5,3560,13981,2.0,NONE,Average,10,3560,2000,3840,13624,Sammamish
11041,544900.0,3,2.5,1990,4936,2.0,NONE,Average,8,1990,2004,2250,4815,Sammamish
11042,615000.0,3,2.0,1860,42800,1.0,NONE,Good,7,930,1983,1980,11250,Sammamish
11043,580379.0,4,2.75,2240,27820,1.5,NONE,Good,8,2240,1976,2330,20000,Sammamish
11044,659000.0,3,2.5,2510,6320,2.0,NONE,Average,9,2510,1996,2518,5819,Sammamish
11045,712000.0,4,2.5,2730,4385,2.0,NONE,Average,8,2730,2001,2670,4644,Sammamish
11046,739999.0,4,2.75,3350,6500,2.0,NONE,Average,10,3350,1999,2960,6970,Sammamish
11047,780000.0,4,2.5,3090,12511,2.0,NONE,Good,10,3090,1998,3100,10882,Sammamish
11048,585000.0,4,2.5,2330,45860,2.0,NONE,Average,9,2330,1989,2930,5020,Sammamish
11049,800000.0,5,2.5,3320,9024,2.0,NONE,Average,9,3320,1999,3320,7665,Sammamish
11050,830000.0,4,3.25,3330,7809,2.0,NONE,Average,9,3330,2004,3100,6465,Sammamish
11051,485000.0,3,2.5,1650,4218,2.0,NONE,Average,8,1650,2000,1650,4559,Sammamish
11052,607500.0,4,2.5,2460,45738,1.0,NONE,Good,8,1650,1969,2550,32040,Sammamish
11053,635000.0,4,2.5,2500,10215,2.0,NONE,Average,9,2500,1998,2890,10240,Sammamish
11054,430000.0,3,1.75,1720,15225,1.0,NONE,Good,7,1020,1970,1860,13588,Sammamish
11055,795000.0,3,2.75,2940,12487,2.0,NONE,Average,10,2940,1997,3110,10837,Sammamish
11056,845000.0,4,3.5,3350,19487,1.0,NONE,Average,11,2460,1992,3360,19460,Sammamish
11057,715000.0,4,2.5,2927,12171,2.0,NONE,Average,10,2927,1998,2967,12166,Sammamish
11058,627000.0,5,3.25,3570,5425,2.0,NONE,Average,7,3570,2005,2690,5347,Sammamish
11059,775000.0,5,3.5,3730,16679,1.0,NONE,Average,10,2760,1990,3280,16679,Sammamish
11060,786000.0,4,3.5,3320,8808,2.0,NONE,Average,9,3320,2005,3160,9226,Sammamish
11061,584999.0,4,2.75,2050,17859,1.0,NONE,Good,7,1300,1967,2960,20908,Sammamish
11062,725000.0,4,2.5,2740,12899,2.0,NONE,Good,10,2740,1990,2830,9453,Sammamish
11063,775000.0,3,2.5,2890,8470,2.0,NONE,Average,10,2890,1996,3000,8879,Sammamish
11064,850000.0,4,2.0,3380,90968,1.0,NONE,Good,9,1690,1979,3380,42740,Sammamish
11065,653450.0,3,2.5,2070,49658,1.0,NONE,Good,8,1540,1980,2620,35160,Sammamish
11066,545000.0,3,2.25,2290,14585,2.0,NONE,Average,8,2290,1981,1660,36961,Sammamish
11067,710000.0,4,2.75,2710,41811,1.5,NONE,Good,8,1690,1995,2110,35656,Sammamish
11068,650000.0,3,2.25,1790,9927,1.0,AVERAGE,Good,7,1240,1969,2610,10700,Sammamish
11069,1450000.0,2,3.25,2070,3128,2.0,GOOD,Average,9,1760,1988,2740,3568,Sammamish
11070,621500.0,3,1.75,2570,39634,2.0,NONE,Average,8,2570,1984,2990,39634,Sammamish
11071,695000.0,4,2.75,2660,7389,2.0,NONE,Average,9,2660,2002,2820,7388,Sammamish
11072,700000.0,4,2.5,2770,5686,2.0,NONE,Average,9,2770,2004,2910,5000,Sammamish
11073,460000.0,3,1.75,1400,12155,1.0,NONE,Good,7,1400,1977,2540,23522,Sammamish
11074,1250000.0,1,1.25,1810,5070,1.5,EXCELLENT,Good,8,1230,1967,2280,5070,Sammamish
11075,739900.0,5,2.5,3290,5029,2.0,NONE,Average,8,3290,2004,2990,6441,Sammamish
11076,563000.0,3,2.75,2340,16500,1.0,NONE,Good,8,1500,1972,2210,15251,Sammamish
11077,945000.0,5,3.5,4380,14925,2.0,NONE,Average,11,4380,2003,4310,14633,Sammamish
11078,733000.0,4,3.5,3080,5974,2.0,NONE,Average,9,3080,2003,2950,5425,Sammamish
11079,580000.0,3,2.5,2150,4604,2.0,NONE,Average,8,2150,2003,2280,4253,Sammamish
11080,855000.0,4,2.5,2810,52062,1.5,NONE,Good,9,2810,1988,3330,49783,Sammamish
11081,1080000.0,2,3.25,1550,1767,3.0,GOOD,Average,8,1550,2006,2710,3444,Sammamish
11082,698000.0,4,2.5,2990,7231,2.0,NONE,Average,9,2990,2001,3160,8339,Sammamish
11083,760000.0,4,2.5,2990,12788,2.0,NONE,Average,10,2990,1988,3250,12212,Sammamish
11084,500000.0,4,2.25,2730,35100,2.0,NONE,Average,8,2730,1977,2730,36677,Sammamish
11085,680000.0,4,3.0,3150,6175,2.0,NONE,Average,9,3150,2001,3150,6986,Sammamish
11086,695000.0,4,3.0,3150,9130,2.0,NONE,Average,9,3150,2001,2970,6228,Sammamish
11087,645000.0,4,2.25,2720,18295,1.0,NONE,Good,8,2000,1979,2720,18295,Sammamish
11088,420000.0,3,2.0,1640,9972,1.0,NONE,Good,7,1640,1977,1680,10165,Sammamish
11089,1140000.0,3,2.5,2780,33503,1.5,FAIR,Good,8,2110,1969,3150,15542,Sammamish
11090,641000.0,4,2.5,2600,6015,2.0,NONE,Average,8,2600,2004,2910,5305,Sammamish
11091,601000.0,4,2.5,2080,5191,2.0,NONE,Average,8,2080,2001,2170,5518,Sammamish
11092,680000.0,4,2.5,3290,6012,2.0,NONE,Average,9,3290,2005,3210,6005,Sammamish
11093,875000.0,4,2.75,3790,10669,2.0,NONE,Average,10,3790,1999,3750,11634,Sammamish
11094,1180000.0,4,2.5,4700,49658,2.0,NONE,Average,10,4700,1999,2870,49658,Sammamish
11095,750000.0,4,2.5,3020,7465,2.0,NONE,Average,9,3020,2004,3100,5587,Sammamish
11096,680000.0,5,3.0,2970,6500,2.0,NONE,Average,9,2970,2000,2970,6588,Sammamish
11097,472500.0,3,2.0,1750,15500,1.0,NONE,Average,7,1490,1982,2450,50094,Sammamish
11098,1250000.0,5,5.0,5000,32909,2.0,NONE,Average,10,5000,2000,3030,12601,Sammamish
11099,716500.0,4,2.5,3290,6465,2.0,NONE,Average,9,3290,2002,3100,5929,Sammamish
11100,745000.0,4,2.5,2650,18903,2.0,NONE,Average,11,2650,1994,3270,18843,Sammamish
11101,940000.0,4,2.75,3770,24897,2.0,AVERAGE,Good,8,2550,1964,2640,11502,Sammamish
11102,790000.0,4,3.5,3560,6098,2.0,NONE,Average,10,3560,2006,3660,6846,Sammamish
11103,682000.0,4,2.25,2450,34092,2.0,NONE,Good,8,2450,1980,2410,35378,Sammamish
11104,649000.0,4,2.5,2980,12764,2.0,NONE,Average,10,2980,1994,3080,9810,Sammamish
11105,635000.0,4,2.5,2470,77550,1.0,NONE,Good,7,2470,1987,2490,40894,Sammamish
11106,1300000.0,4,3.0,4120,14021,2.0,NONE,Average,11,4120,2005,4390,14684,Sammamish
11107,1030000.0,5,3.5,5050,16500,2.0,AVERAGE,Average,11,5050,2001,4570,16500,Sammamish
11108,820000.0,4,2.75,3540,13515,2.0,NONE,Average,10,3540,1998,3540,11538,Sammamish
11109,1570000.0,4,3.5,5370,323215,2.0,NONE,Average,10,5370,2002,3780,9891,Sammamish
11110,440000.0,3,1.75,2000,11880,2.0,NONE,Average,8,2000,1979,1820,15120,Sammamish
11111,759950.0,3,2.5,3100,23790,2.0,NONE,Average,9,3100,2002,2250,40854,Sammamish
11112,715000.0,4,2.5,3290,6628,2.0,NONE,Average,9,3290,2003,3240,5831,Sammamish
11113,959900.0,4,3.75,3550,15151,2.0,NONE,Average,11,3550,2004,4340,15151,Sammamish
11114,692500.0,4,3.0,2820,11500,2.0,NONE,Average,10,2820,1991,2770,9694,Sammamish
11115,950000.0,4,1.75,3100,21303,1.0,FAIR,Good,9,3100,1962,3480,9697,Sammamish
11116,745000.0,4,2.5,2760,13093,2.0,NONE,Good,9,2760,1989,2810,13545,Sammamish
11117,625000.0,3,2.5,2280,4757,2.0,NONE,Average,8,2280,2003,2280,4534,Sammamish
11118,791500.0,4,2.5,3250,8970,2.0,NONE,Average,10,3250,1994,3240,8449,Sammamish
11119,770000.0,4,2.5,3920,12415,2.0,NONE,Average,10,3920,1997,3639,12805,Sammamish
11120,1050000.0,4,3.25,4400,16625,2.0,NONE,Average,11,4400,2003,4440,15523,Sammamish
11121,663000.0,4,2.5,3570,6246,2.0,NONE,Average,7,3570,2005,2260,5231,Sammamish
11122,650000.0,3,2.5,2320,5284,2.0,NONE,Average,8,2320,2004,2320,4383,Sammamish
11123,2750000.0,4,4.0,4130,5575,2.0,EXCELLENT,Good,10,2860,1993,2980,5575,Sammamish
11124,647000.0,4,2.5,2390,5800,2.0,NONE,Average,9,2390,2000,2590,6507,Sammamish
11125,968000.0,6,2.75,3610,17580,1.0,EXCELLENT,Very Good,9,2070,1959,2890,14060,Sammamish
11126,948000.0,3,2.5,3510,9824,2.0,NONE,Average,9,3510,2002,3510,10588,Sammamish
11127,485500.0,4,2.5,1800,4500,2.0,NONE,Average,8,1800,1999,1800,4500,Sammamish
11128,875909.0,4,2.5,3610,13292,2.0,NONE,Average,10,3610,1996,3000,10776,Sammamish
11129,500000.0,3,1.0,1440,54315,1.0,NONE,Average,7,790,1974,2690,40518,Sammamish
11130,936000.0,7,3.75,5100,21802,2.0,NONE,Average,10,3640,2001,3350,10005,Sammamish
11131,815000.0,4,1.75,2970,14880,1.0,EXCELLENT,Very Good,9,1560,1962,3310,13388,Sammamish
11132,600000.0,3,1.75,1670,39639,1.0,NONE,Good,8,1670,1976,2330,30492,Sammamish
11133,870000.0,4,2.5,3240,7621,2.0,AVERAGE,Average,9,3240,2003,4610,7150,Sammamish
11134,480000.0,3,1.5,1540,20281,1.0,NONE,Average,7,1540,1977,1710,21090,Sammamish
11135,570000.0,4,2.5,2280,4534,2.0,NONE,Average,8,2280,2003,2246,4534,Sammamish
11136,595000.0,4,2.5,1820,20011,2.0,NONE,Average,8,1820,1987,2710,33915,Sammamish
11137,650100.0,2,1.0,1750,60872,1.0,NONE,Good,7,1180,1973,2480,5425,Sammamish
11138,1170000.0,5,4.25,4610,13252,2.0,EXCELLENT,Average,11,4610,2004,4400,15154,Sammamish
11139,630000.0,4,2.5,2540,8706,2.0,NONE,Average,9,2540,1997,2540,6239,Sammamish
11140,750000.0,4,2.75,3170,7634,2.0,NONE,Average,10,3170,1992,2940,7846,Sammamish
11141,900000.0,4,2.5,3510,6745,2.0,NONE,Average,10,3510,1998,3320,8370,Sammamish
11142,515000.0,4,2.5,1800,4338,2.0,NONE,Average,8,1800,2001,1800,4507,Sammamish
11143,890000.0,4,2.0,1480,11171,1.5,NONE,Good,6,1480,1947,2790,20680,Sammamish
11144,800000.0,4,2.5,2900,18303,2.0,NONE,Good,10,2900,1994,2900,18303,Sammamish
11145,899000.0,4,2.5,4080,10295,2.0,NONE,Average,10,4080,1998,3470,10295,Sammamish
11146,727000.0,4,3.0,3150,9703,2.0,NONE,Average,9,3150,2001,3150,8819,Sammamish
11147,860000.0,4,3.25,3830,10005,2.0,NONE,Average,10,3830,2001,2555,5204,Sammamish
11148,663000.0,3,2.25,2840,59677,1.0,NONE,Average,7,1580,1967,2220,31688,Sammamish
11149,519950.0,5,3.5,2440,10200,2.0,NONE,Good,7,2440,1974,2000,10568,Sammamish
11150,565000.0,4,2.5,2280,4602,2.0,NONE,Average,8,2280,2003,2280,4193,Sammamish
11151,726888.0,5,3.0,2970,7261,2.0,NONE,Average,9,2970,1999,2970,8437,Sammamish
11152,815000.0,3,2.5,3400,12442,2.0,NONE,Average,9,3400,2001,3250,8635,Sammamish
11153,625000.0,4,2.25,2470,17008,2.0,NONE,Good,8,2470,1979,2470,31798,Sammamish
11154,545000.0,3,2.5,2180,15693,1.0,NONE,Good,8,1850,1979,2270,24000,Sammamish
11155,739888.0,3,2.5,2420,43177,2.0,EXCELLENT,Good,8,1690,1989,3740,8717,Sammamish
11156,759000.0,3,2.25,2950,78843,1.5,NONE,Average,9,2950,2006,3880,78843,Sammamish
11157,1050000.0,4,4.0,4550,54013,1.0,FAIR,Good,9,2300,1989,3540,39634,Sammamish
11158,829000.0,4,2.75,2970,59677,1.0,AVERAGE,Good,8,1610,1973,2930,42489,Sammamish
11159,629500.0,3,2.0,2020,10584,1.0,NONE,Average,10,2020,1994,3030,9870,Sammamish
11160,432000.0,3,2.5,1660,15000,1.0,NONE,Good,7,1660,1970,2060,15015,Sammamish
11161,745000.0,4,3.25,3490,7024,2.0,NONE,Average,10,3490,2006,3450,6866,Sammamish
11162,665000.0,4,2.5,3130,7582,2.0,NONE,Average,8,3130,2004,2990,6441,Sammamish
11163,806000.0,4,2.5,3370,9629,2.0,NONE,Average,10,3370,1999,3360,10335,Sammamish
11164,750000.0,4,2.5,3210,8938,2.0,NONE,Average,10,3210,2005,3740,8108,Sammamish
11165,535000.0,4,2.25,2620,33578,2.0,NONE,Average,7,2620,1977,2520,35160,Sammamish
11166,1150000.0,3,2.0,2110,18815,2.0,NONE,Very Good,7,2110,1979,2690,21010,Sammamish
11167,875000.0,4,2.25,3720,12384,1.0,AVERAGE,Very Good,8,1860,1970,3180,15541,Sammamish
11168,624500.0,6,3.0,3030,31920,1.0,NONE,Good,8,1670,1980,2890,35100,Sammamish
11169,891500.0,3,2.5,3090,20785,2.0,NONE,Good,10,3090,1991,3400,7566,Sammamish
11170,695000.0,4,2.5,2961,12146,2.0,NONE,Average,9,2961,1998,2620,17749,Sammamish
11171,602500.0,4,1.75,2190,41000,2.0,NONE,Average,8,2190,1980,2590,35370,Sammamish
11172,800000.0,3,2.5,3240,7857,2.0,NONE,Average,10,3240,1994,2970,7857,Sammamish
11173,622500.0,3,2.5,2290,14374,2.0,NONE,Average,8,2290,1983,2290,33450,Sammamish
11174,600000.0,4,2.5,2620,9873,2.0,NONE,Average,8,2620,1987,2520,9935,Sammamish
11175,606500.0,3,2.5,2170,5500,2.0,NONE,Average,8,2170,2000,2170,5862,Sammamish
11176,697000.0,4,2.5,3220,6399,2.0,NONE,Average,9,3220,2004,2850,6399,Sammamish
11177,802500.0,4,3.75,3320,8030,2.0,NONE,Average,10,3320,2005,3740,8030,Sammamish
11178,1470000.0,4,4.0,4930,22093,2.0,GOOD,Average,12,4930,2004,4630,18889,Sammamish
11179,780000.0,3,2.5,2940,15875,2.0,NONE,Average,10,2940,1994,2980,15875,Sammamish
11180,998000.0,3,3.75,3710,34412,2.0,NONE,Average,10,2910,1978,2390,34412,Sammamish
11181,650000.0,5,3.5,3480,36615,2.0,NONE,Good,8,2490,1983,2540,35910,Sammamish
11182,589000.0,3,2.5,2250,4337,2.0,NONE,Average,8,2250,2004,2250,4721,Sammamish
11183,599000.0,5,2.75,2730,22572,1.0,NONE,Average,7,2080,1968,2260,15458,Sammamish
11184,3200000.0,4,3.25,7000,28206,1.0,EXCELLENT,Good,12,3500,1991,4913,14663,Sammamish
11185,751000.0,3,2.5,2840,6854,2.0,NONE,Average,9,2840,2002,2840,7398,Sammamish
11186,518000.0,4,1.75,2560,15000,1.0,NONE,Average,7,1880,1974,2210,15150,Sammamish
11187,889000.0,4,3.5,4070,10976,2.0,NONE,Average,10,4070,2004,4080,10106,Sammamish
11188,751000.0,3,2.5,3090,13316,2.0,NONE,Average,10,3090,1992,2980,14437,Sammamish
11189,672500.0,4,2.75,2620,6707,2.0,NONE,Average,9,2620,2000,2590,6530,Sammamish
11190,912000.0,4,2.75,4030,10888,2.0,NONE,Average,10,4030,1997,3720,10756,Sammamish
11191,728000.0,4,2.5,3290,5951,2.0,NONE,Average,9,3290,2003,3240,6159,Sammamish
11192,1430000.0,4,5.0,4630,24054,2.0,GOOD,Average,11,4630,2005,4630,17584,Sammamish
11193,680000.0,4,2.5,2980,8770,2.0,NONE,Average,10,2980,1990,2940,9238,Sammamish
